,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
1061,1061,1.0,0.8401,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(7, 2), (60, 1), (83, 1), (111, 1), (113, 1), (204, 1), (229, 1), (269, 1), (336, 1), (362, 2), (406, 1), (440, 1), (460, 1), (492, 1), (509, 1), (545, 1), (645, 1), (655, 1), (711, 1), (881, 1), (910, 1), (931, 1), (956, 1), (1065, 1), (1115, 1), (1675, 1), (2707, 1), (2709, 1), (2714, 1), (2715, 1), (2716, 1), (2717, 1), (2718, 1)]"
1062,1062,2.0,0.4749,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(20, 1), (28, 1), (33, 3), (37, 1), (55, 1), (69, 1), (73, 2), (76, 1), (98, 1), (169, 1), (198, 1), (266, 1), (269, 1), (283, 1), (287, 1), (311, 1), (345, 1), (392, 1), (509, 1), (634, 1), (645, 1), (749, 1), (808, 1), (812, 1), (816, 1), (844, 1), (1022, 1), (1933, 1), (2045, 1), (2114, 1), (2159, 1), (2719, 1), (2720, 1), (2721, 1), (2722, 1), (2723, 1), (2724, 1)]"
1063,1063,1.0,0.9088,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(14, 1), (20, 1), (33, 1), (63, 1), (74, 1), (82, 1), (122, 1), (123, 1), (157, 1), (198, 1), (206, 1), (210, 1), (364, 1), (481, 1), (656, 1), (677, 1), (802, 2), (844, 1), (984, 1), (1022, 1), (1064, 1), (1076, 1), (1089, 1), (1125, 1), (1236, 1), (1510, 1), (1586, 1), (1836, 1), (2006, 2), (2076, 1), (2673, 1), (2725, 1), (2726, 1), (2727, 1), (2728, 1), (2729, 1), (2730, 1), (2731, 1), (2732, 1), (2733, 1)]"
1064,1064,2.0,0.6588,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(20, 1), (52, 1), (69, 1), (122, 1), (214, 1), (218, 2), (229, 1), (260, 1), (327, 1), (378, 1), (415, 1), (422, 1), (483, 1), (655, 1), (1022, 1), (1281, 1), (2150, 1), (2705, 1), (2734, 1), (2735, 1), (2736, 1), (2737, 1), (2738, 1), (2739, 1), (2740, 1)]"
1065,1065,1.0,0.941,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(20, 1), (36, 1), (63, 1), (178, 1), (284, 1), (656, 1), (808, 1), (812, 1), (1274, 1), (2028, 1), (2045, 1), (2741, 1)]"
1066,1066,0.0,0.564,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(3, 1), (38, 1), (82, 2), (99, 1), (105, 1), (110, 1), (111, 1), (122, 2), (149, 1), (211, 1), (226, 1), (266, 2), (283, 1), (286, 1), (312, 1), (343, 1), (363, 1), (400, 1), (415, 1), (664, 1), (693, 1), (856, 1), (959, 1), (986, 1), (988, 1), (1009, 1), (1095, 1), (1265, 1), (1418, 1), (2539, 1), (2546, 1), (2742, 1), (2743, 1), (2744, 1)]"
1067,1067,1.0,0.9296,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(14, 1), (20, 1), (33, 1), (47, 1), (57, 1), (79, 1), (276, 1), (286, 1), (324, 1), (351, 1), (387, 1), (431, 1), (450, 1), (625, 1), (844, 1), (868, 1), (992, 1), (1355, 1), (1483, 1), (2338, 1), (2539, 1), (2547, 1), (2648, 1), (2733, 1), (2745, 1), (2746, 1), (2747, 1), (2748, 1), (2749, 1), (2750, 1), (2751, 1), (2752, 1), (2753, 1)]"
1068,1068,2.0,0.832,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(711, 1), (728, 1), (1449, 1), (2648, 1)]"
1069,1069,0.0,0.7603,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(33, 1), (53, 1), (69, 1), (71, 1), (118, 1), (122, 1), (123, 2), (211, 1), (213, 1), (214, 1), (312, 1), (378, 1), (400, 1), (407, 1), (412, 1), (415, 2), (419, 1), (428, 1), (437, 1), (457, 1), (556, 1), (605, 2), (609, 2), (619, 1), (788, 1), (840, 1), (844, 1), (1106, 1), (1156, 1), (1232, 1), (1299, 1), (1328, 1), (1361, 1), (1461, 1), (1591, 1), (1791, 1), (1988, 1), (2045, 1), (2243, 1), (2327, 1), (2526, 1), (2612, 1), (2618, 1), (2635, 1), (2676, 1), (2677, 2), (2727, 1), (2754, 1), (2755, 1), (2756, 1), (2757, 1), (2758, 1), (2759, 1), (2760, 1), (2761, 1), (2762, 1), (2763, 1), (2764, 1), (2765, 1), (2766, 1), (2767, 1), (2768, 1), (2769, 1), (2770, 1)]"
1070,1070,1.0,0.7883,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(20, 1), (33, 1), (74, 1), (82, 1), (170, 1), (266, 1), (286, 1), (289, 1), (324, 1), (363, 1), (400, 1), (620, 1), (664, 1), (693, 1), (711, 1), (728, 1), (759, 1), (838, 2), (844, 1), (856, 1), (959, 1), (988, 2), (1138, 1), (1418, 1), (1449, 1), (2045, 1), (2170, 1), (2546, 1), (2547, 1), (2645, 1), (2648, 1), (2746, 1), (2747, 1), (2753, 1), (2771, 1), (2772, 1), (2773, 1), (2774, 1), (2775, 1), (2776, 1), (2777, 1)]"
1071,1071,2.0,0.5619,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(0, 1), (14, 1), (33, 1), (57, 1), (63, 1), (79, 1), (82, 1), (98, 1), (105, 2), (228, 1), (286, 1), (289, 1), (324, 2), (343, 1), (345, 1), (350, 1), (351, 1), (400, 2), (450, 1), (489, 1), (618, 1), (640, 1), (664, 1), (693, 1), (707, 1), (711, 1), (856, 1), (857, 1), (903, 1), (920, 1), (988, 1), (1074, 1), (1095, 1), (1354, 1), (1373, 2), (1418, 1), (1566, 2), (2045, 1), (2150, 1), (2338, 1), (2345, 1), (2546, 1), (2547, 1), (2648, 2), (2730, 1), (2745, 1), (2747, 1), (2748, 1), (2749, 1), (2753, 1), (2778, 2), (2779, 1), (2780, 1), (2781, 1), (2782, 1), (2783, 1), (2784, 1), (2785, 1), (2786, 1), (2787, 1)]"
1072,1072,0.0,0.6758,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(20, 1), (28, 1), (37, 2), (87, 1), (96, 1), (100, 1), (150, 1), (179, 1), (221, 1), (268, 1), (287, 1), (351, 1), (422, 1), (450, 1), (483, 1), (565, 1), (597, 1), (698, 1), (844, 1), (1022, 1), (1321, 1), (2045, 1), (2676, 1), (2734, 1)]"
1073,1073,0.0,0.8305,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(3, 1), (20, 1), (33, 1), (38, 2), (63, 1), (157, 1), (167, 1), (229, 1), (276, 2), (324, 2), (348, 1), (351, 2), (400, 1), (463, 1), (619, 1), (635, 1), (711, 1), (728, 1), (791, 1), (844, 1), (1022, 1), (1092, 1), (1600, 1), (2045, 1), (2545, 1), (2546, 1), (2547, 1), (2664, 1), (2691, 1), (2733, 2), (2746, 1), (2748, 1), (2753, 1), (2782, 1), (2788, 2), (2789, 1), (2790, 1), (2791, 1), (2792, 1)]"
1074,1074,0.0,0.643,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(71, 1), (79, 1), (122, 1), (211, 1), (224, 1), (324, 1), (412, 1), (419, 1), (431, 1), (436, 1), (594, 1), (639, 1), (693, 1), (963, 1), (1065, 1), (1095, 1), (1468, 1), (1505, 1), (2200, 1), (2677, 1), (2793, 1), (2794, 1)]"
1075,1075,0.0,0.3333,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team",[]
1076,1076,0.0,0.6352,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(20, 1), (91, 1), (118, 1), (164, 1), (169, 1), (204, 1), (305, 1), (388, 1), (434, 1), (844, 1), (861, 1), (1022, 1), (1252, 1), (2045, 1), (2177, 1), (2795, 1)]"
1077,1077,2.0,0.6621,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(2796, 1)]"
1078,1078,0.0,0.9832,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(63, 1), (69, 1), (111, 1), (122, 1), (153, 1), (206, 1), (226, 1), (272, 1), (276, 1), (283, 1), (324, 1), (343, 1), (380, 1), (494, 1), (496, 1), (561, 1), (711, 1), (733, 1), (746, 1), (786, 1), (934, 1), (959, 1), (1038, 1), (1150, 2), (1451, 1), (1596, 1), (1907, 1), (1986, 1), (2045, 1), (2406, 1), (2492, 1), (2546, 1), (2547, 1), (2797, 1), (2798, 1), (2799, 1), (2800, 1), (2801, 1), (2802, 1), (2803, 1), (2804, 1), (2805, 1), (2806, 1), (2807, 1)]"
1079,1079,0.0,0.6795,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(0, 1), (2, 1), (38, 1), (63, 1), (224, 1), (226, 1), (266, 1), (276, 1), (283, 1), (434, 1), (554, 1), (557, 1), (561, 1), (678, 1), (693, 1), (711, 1), (733, 1), (786, 1), (838, 1), (988, 1), (1187, 1), (1671, 1), (1744, 1), (2045, 1), (2545, 1), (2546, 1), (2808, 1), (2809, 1), (2810, 1)]"
1080,1080,1.0,0.9362,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(14, 1), (69, 1), (111, 2), (113, 2), (210, 1), (211, 1), (227, 1), (231, 1), (255, 1), (275, 1), (362, 1), (413, 1), (611, 1), (713, 1), (857, 1), (1190, 1), (1265, 1), (1762, 1), (2811, 1), (2812, 1), (2813, 1), (2814, 1), (2815, 1), (2816, 1), (2817, 2), (2818, 1)]"
1081,1081,0.0,0.3333,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team",[]
1082,1082,1.0,0.6631,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(2817, 1)]"
1083,1083,0.0,0.8586,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(20, 1), (33, 2), (37, 2), (87, 1), (99, 1), (100, 1), (149, 1), (261, 1), (287, 1), (320, 1), (324, 2), (481, 1), (558, 1), (711, 1), (749, 1), (805, 1), (844, 1), (846, 1), (981, 1), (1016, 1), (1022, 1), (1115, 1), (1134, 1), (1190, 1), (1470, 1), (1966, 1), (2045, 1), (2102, 1), (2526, 1), (2570, 1), (2607, 1), (2793, 1), (2819, 1), (2820, 1), (2821, 1), (2822, 1), (2823, 1), (2824, 1), (2825, 1), (2826, 1), (2827, 1), (2828, 1), (2829, 1)]"
1084,1084,0.0,0.3333,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team",[]
1085,1085,0.0,0.9487,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(20, 1), (33, 1), (37, 1), (69, 1), (84, 1), (87, 1), (100, 1), (113, 1), (202, 1), (241, 1), (269, 1), (283, 1), (287, 1), (332, 1), (335, 1), (452, 1), (530, 1), (781, 1), (811, 2), (844, 1), (869, 1), (871, 2), (929, 1), (959, 1), (1019, 1), (1022, 1), (1042, 1), (1047, 1), (1103, 1), (1335, 1), (1359, 1), (1640, 1), (2045, 1), (2056, 1), (2124, 1), (2606, 1), (2793, 1), (2830, 1), (2831, 1), (2832, 1), (2833, 1), (2834, 1)]"
1086,1086,0.0,0.3333,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team",[]
1087,1087,0.0,0.8374,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(20, 1), (37, 2), (63, 1), (76, 1), (179, 1), (202, 1), (204, 1), (218, 2), (268, 1), (287, 1), (350, 1), (388, 1), (494, 1), (634, 1), (780, 1), (811, 1), (844, 1), (1022, 1), (2045, 1), (2194, 1), (2835, 1), (2836, 1)]"
1088,1088,0.0,0.3333,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team",[]
1089,1089,0.0,0.829,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(1, 1), (20, 1), (69, 1), (75, 1), (100, 1), (113, 1), (118, 1), (169, 1), (202, 1), (218, 1), (251, 1), (407, 1), (467, 1), (634, 1), (808, 1), (811, 1), (844, 1), (1022, 1), (1125, 1), (1399, 1), (1657, 1), (1685, 1), (2045, 1), (2206, 1), (2837, 1)]"
