,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
566,566,0.0,0.5316,"link, full, check, bike, bio, profile, video, race, build, detail","[(20, 1), (79, 1), (88, 2), (96, 1), (116, 1), (119, 2), (258, 1), (444, 1), (451, 1), (489, 1), (627, 1), (922, 1), (1139, 1), (1140, 1), (1141, 1), (1142, 1), (1143, 1), (1144, 1), (1145, 1), (1146, 1), (1147, 1), (1148, 1), (1149, 1), (1150, 1)]"
567,567,1.0,0.6167,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(28, 1), (46, 2), (73, 1), (982, 1), (1019, 1), (1151, 1), (1152, 1), (1153, 1), (1154, 1)]"
568,568,1.0,0.6601,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(1155, 1)]"
569,569,1.0,0.8784,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(73, 1), (182, 1), (465, 1), (981, 1), (1156, 1)]"
570,570,0.0,0.7029,"link, full, check, bike, bio, profile, video, race, build, detail","[(73, 1), (157, 1), (429, 1), (571, 1), (1157, 1), (1158, 1), (1159, 1)]"
571,571,1.0,0.7395,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(26, 1), (196, 1), (338, 1), (429, 1), (548, 1), (1160, 1), (1161, 1), (1162, 1)]"
572,572,2.0,0.6647,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(280, 1)]"
573,573,0.0,0.8255,"link, full, check, bike, bio, profile, video, race, build, detail","[(88, 1), (89, 1), (670, 1)]"
574,574,0.0,0.604,"link, full, check, bike, bio, profile, video, race, build, detail","[(88, 1), (91, 1), (188, 1), (196, 1), (446, 1), (940, 1)]"
575,575,0.0,0.8325,"link, full, check, bike, bio, profile, video, race, build, detail","[(79, 1), (96, 1), (1163, 1)]"
576,576,1.0,0.51,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(14, 1), (197, 1)]"
577,577,2.0,0.6619,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(1164, 1)]"
578,578,1.0,0.6584,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(462, 1)]"
579,579,1.0,0.8517,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(21, 1), (41, 1), (61, 1), (119, 1), (122, 1), (125, 1), (254, 1), (1165, 1), (1166, 1), (1167, 1), (1168, 1)]"
580,580,0.0,0.8284,"link, full, check, bike, bio, profile, video, race, build, detail","[(79, 1), (96, 1), (119, 1)]"
581,581,0.0,0.8318,"link, full, check, bike, bio, profile, video, race, build, detail","[(110, 1), (1125, 1), (1169, 1)]"
582,582,2.0,0.4674,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(1, 1), (13, 1), (24, 1), (34, 1), (154, 1), (463, 1), (593, 1), (1170, 1)]"
583,583,2.0,0.6628,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(63, 1)]"
584,584,0.0,0.474,"link, full, check, bike, bio, profile, video, race, build, detail","[(157, 1), (922, 1), (977, 1), (1171, 1)]"
585,585,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
586,586,2.0,0.8082,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(164, 1), (429, 1), (1052, 1), (1172, 1), (1173, 1)]"
587,587,2.0,0.3969,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(18, 1), (154, 1), (163, 1), (763, 1), (1173, 1), (1174, 1), (1175, 1)]"
588,588,0.0,0.4743,"link, full, check, bike, bio, profile, video, race, build, detail","[(18, 1), (173, 1), (177, 1), (429, 1), (1176, 1)]"
589,589,0.0,0.6412,"link, full, check, bike, bio, profile, video, race, build, detail","[(11, 1), (20, 1), (36, 1), (63, 1), (79, 1), (89, 1), (96, 1), (397, 1), (515, 1), (649, 1), (807, 1)]"
590,590,0.0,0.6907,"link, full, check, bike, bio, profile, video, race, build, detail","[(7, 1), (28, 2), (182, 1), (263, 1), (497, 1), (714, 1), (1177, 1), (1178, 1), (1179, 1), (1180, 1), (1181, 1)]"
591,591,0.0,0.7865,"link, full, check, bike, bio, profile, video, race, build, detail","[(548, 1), (1052, 1), (1182, 1)]"
592,592,0.0,0.8639,"link, full, check, bike, bio, profile, video, race, build, detail","[(11, 1), (18, 1), (20, 1), (63, 1), (79, 1), (88, 1), (96, 1), (281, 1), (382, 1), (515, 1), (817, 1), (1183, 1), (1184, 1)]"
593,593,2.0,0.8734,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(18, 1), (63, 1), (157, 1), (164, 1), (622, 1)]"
594,594,2.0,0.8057,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(18, 1), (68, 1), (1185, 1)]"
595,595,2.0,0.8211,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(68, 1), (131, 1), (150, 1), (172, 1), (283, 1), (383, 1), (429, 1), (1186, 1), (1187, 1), (1188, 1), (1189, 1), (1190, 1)]"
596,596,0.0,0.8039,"link, full, check, bike, bio, profile, video, race, build, detail","[(20, 1), (63, 1), (96, 1), (165, 1), (515, 1)]"
597,597,2.0,0.8093,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(18, 1), (808, 1), (1191, 1)]"
598,598,0.0,0.6611,"link, full, check, bike, bio, profile, video, race, build, detail","[(1192, 1)]"
599,599,2.0,0.6644,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(1193, 1)]"
600,600,1.0,0.8059,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(28, 1), (182, 1), (465, 1)]"
601,601,1.0,0.7526,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(45, 1), (71, 1), (75, 1), (146, 1), (428, 1), (429, 1), (484, 1), (543, 1), (652, 1), (1194, 1)]"
602,602,1.0,0.9272,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(25, 1), (37, 1), (124, 1), (168, 1), (303, 1), (429, 2), (548, 1), (785, 1)]"
603,603,1.0,0.6657,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(520, 1)]"
604,604,2.0,0.8114,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(7, 1), (511, 1), (933, 1)]"
605,605,0.0,0.6308,"link, full, check, bike, bio, profile, video, race, build, detail","[(88, 1), (190, 1), (881, 1), (922, 1), (1195, 1)]"
606,606,1.0,0.9713,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(14, 1), (28, 2), (73, 1), (86, 1), (241, 1), (254, 1), (282, 1), (311, 1), (393, 1), (429, 1), (466, 1), (485, 1), (487, 1), (686, 1), (886, 1), (921, 1), (923, 2), (1196, 2), (1197, 1), (1198, 1)]"
607,607,1.0,0.7538,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(18, 1), (74, 1), (79, 1), (86, 2), (96, 1), (264, 1), (405, 1), (429, 1), (492, 1), (498, 1), (686, 1), (897, 1), (923, 1), (1199, 1), (1200, 1), (1201, 1), (1202, 1)]"
608,608,1.0,0.8128,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(13, 1), (24, 1), (36, 1), (85, 1), (156, 1), (181, 1), (190, 1), (211, 1), (264, 1), (291, 1), (306, 1), (307, 1), (308, 1), (414, 1), (1203, 1), (1204, 1), (1205, 1), (1206, 1), (1207, 1), (1208, 1)]"
609,609,1.0,0.896,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(18, 1), (28, 1), (86, 1), (88, 1), (881, 1), (1209, 1)]"
610,610,1.0,0.9301,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(28, 1), (73, 1), (241, 1), (429, 1), (466, 1), (487, 1), (686, 1), (886, 1), (1196, 1)]"
611,611,1.0,0.9637,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(14, 1), (28, 1), (86, 1), (254, 1), (282, 1), (311, 1), (393, 1), (429, 1), (484, 1), (485, 1), (486, 1), (921, 1), (923, 2), (1196, 1), (1197, 1), (1198, 1), (1210, 1)]"
612,612,2.0,0.4639,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(429, 1), (933, 1)]"
613,613,0.0,0.7357,"link, full, check, bike, bio, profile, video, race, build, detail","[(20, 1), (71, 1), (79, 1), (89, 1), (96, 2), (99, 1), (116, 1), (291, 1), (428, 1), (480, 1), (486, 1), (511, 1), (549, 2), (657, 1), (660, 1), (686, 1), (946, 1), (1082, 1), (1211, 1), (1212, 1), (1213, 1)]"
614,614,1.0,0.7416,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(465, 1), (548, 1)]"
615,615,0.0,0.9503,"link, full, check, bike, bio, profile, video, race, build, detail","[(11, 1), (79, 1), (88, 2), (89, 3), (169, 1), (218, 1), (470, 1), (493, 1), (1214, 1), (1215, 1)]"
616,616,0.0,0.5302,"link, full, check, bike, bio, profile, video, race, build, detail","[(79, 1), (89, 1), (96, 1), (117, 1), (480, 1), (545, 1), (733, 1), (785, 1), (1008, 1), (1069, 1), (1216, 1), (1217, 1), (1218, 1)]"
617,617,2.0,0.8963,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(196, 1), (280, 1), (480, 1), (503, 1), (900, 1), (1219, 1)]"
618,618,1.0,0.9208,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(199, 1), (296, 1), (333, 1), (370, 1), (548, 1), (601, 1), (1220, 1), (1221, 1)]"
619,619,1.0,0.8518,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(222, 1), (491, 1), (518, 1), (548, 1), (939, 1), (1222, 1), (1223, 1)]"
620,620,0.0,0.5255,"link, full, check, bike, bio, profile, video, race, build, detail","[(11, 1), (26, 1), (36, 1), (128, 1), (154, 1), (169, 1), (180, 1), (236, 1), (310, 1), (332, 1), (711, 1), (733, 1), (1224, 1), (1225, 1), (1226, 1), (1227, 1), (1228, 1)]"
621,621,0.0,0.5087,"link, full, check, bike, bio, profile, video, race, build, detail","[(18, 2), (36, 1), (63, 1), (79, 1), (89, 1), (96, 1), (165, 1), (515, 1), (1229, 1), (1230, 1)]"
622,622,2.0,0.7632,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(18, 3), (19, 1), (63, 1), (86, 1), (116, 1), (126, 1), (127, 1), (157, 1), (211, 1), (264, 1), (383, 1), (393, 1), (429, 1), (443, 1), (550, 1), (641, 1), (686, 1), (720, 2), (756, 1), (781, 1), (1002, 1), (1079, 1), (1162, 1), (1230, 1), (1231, 1), (1232, 1), (1233, 1), (1234, 1), (1235, 1), (1236, 1)]"
623,623,2.0,0.9564,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(2, 1), (18, 1), (45, 1), (63, 1), (127, 1), (181, 1), (224, 1), (307, 1), (1079, 1), (1230, 1), (1234, 1), (1237, 1), (1238, 1), (1239, 1), (1240, 1), (1241, 1), (1242, 1)]"
624,624,0.0,0.739,"link, full, check, bike, bio, profile, video, race, build, detail","[(46, 1), (73, 1), (160, 1), (487, 1), (757, 1), (1243, 1), (1244, 1), (1245, 1), (1246, 1)]"
625,625,1.0,0.7504,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(835, 1), (1247, 1)]"
626,626,2.0,0.4598,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(73, 1), (672, 1)]"
627,627,0.0,0.7669,"link, full, check, bike, bio, profile, video, race, build, detail","[(73, 1), (370, 1), (922, 1), (1248, 1), (1249, 1), (1250, 1)]"
628,628,1.0,0.6646,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(1251, 1)]"
629,629,1.0,0.9383,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(88, 1), (979, 1), (1141, 1), (1252, 1), (1253, 1), (1254, 1), (1255, 1), (1256, 1), (1257, 1), (1258, 1)]"
630,630,0.0,0.9322,"link, full, check, bike, bio, profile, video, race, build, detail","[(3, 1), (22, 1), (76, 1), (505, 1), (996, 1), (1259, 1), (1260, 1), (1261, 1), (1262, 1), (1263, 1)]"
631,631,1.0,0.9405,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(19, 1), (88, 1), (348, 1), (429, 1), (721, 1), (1260, 1), (1264, 1), (1265, 1), (1266, 1), (1267, 1), (1268, 1), (1269, 1)]"
632,632,0.0,0.8874,"link, full, check, bike, bio, profile, video, race, build, detail","[(20, 1), (79, 1), (91, 1), (96, 1), (492, 1)]"
633,633,1.0,0.849,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(46, 1), (199, 1), (1260, 1), (1270, 1)]"
634,634,0.0,0.925,"link, full, check, bike, bio, profile, video, race, build, detail","[(79, 1), (89, 1), (96, 1), (169, 1), (341, 1), (368, 1), (482, 1), (1271, 1)]"
635,635,2.0,0.8779,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(21, 1), (24, 1), (45, 1), (47, 1), (53, 2), (63, 1), (75, 1), (116, 1), (156, 1), (165, 1), (414, 1), (429, 1), (536, 1), (543, 1), (1230, 1), (1272, 1), (1273, 1), (1274, 1), (1275, 1), (1276, 1)]"
636,636,2.0,0.8687,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(63, 1), (444, 1), (579, 1), (796, 1), (1277, 1)]"
637,637,1.0,0.9018,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(41, 1), (251, 1), (393, 1), (409, 1), (1278, 1), (1279, 1)]"
638,638,2.0,0.6628,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(63, 1)]"
639,639,2.0,0.8597,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(63, 1), (428, 1), (1279, 1), (1280, 1)]"
640,640,2.0,0.6518,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(46, 1), (89, 1), (324, 1), (430, 1), (536, 1), (541, 1)]"
641,641,0.0,0.7308,"link, full, check, bike, bio, profile, video, race, build, detail","[(75, 1), (141, 1)]"
642,642,0.0,0.8321,"link, full, check, bike, bio, profile, video, race, build, detail","[(79, 1), (96, 1), (939, 1)]"
643,643,2.0,0.7595,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(11, 1), (63, 1)]"
644,644,0.0,0.5546,"link, full, check, bike, bio, profile, video, race, build, detail","[(6, 1), (24, 1), (28, 1), (31, 1), (36, 1), (46, 1), (73, 1), (157, 1), (1041, 1), (1281, 1)]"
645,645,1.0,0.6336,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(13, 1), (26, 1), (53, 2), (71, 1), (79, 1), (96, 1), (154, 1), (156, 1), (188, 1), (216, 1), (273, 1), (392, 1), (429, 1), (1230, 1), (1282, 1)]"
646,646,2.0,0.6628,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(63, 1)]"
647,647,2.0,0.4772,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(157, 1), (216, 1), (519, 1), (521, 1), (1239, 1)]"
648,648,0.0,0.7253,"link, full, check, bike, bio, profile, video, race, build, detail","[(75, 1), (128, 1), (333, 1), (843, 1), (1283, 1), (1284, 1), (1285, 1), (1286, 1), (1287, 1), (1288, 1), (1289, 1)]"
649,649,2.0,0.9056,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(18, 1), (46, 1), (128, 1), (156, 1), (157, 1), (173, 1), (189, 1), (721, 1), (1290, 1)]"
650,650,2.0,0.9246,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(6, 1), (7, 1), (36, 1), (128, 1), (156, 1), (157, 1), (196, 1), (309, 1), (1290, 1)]"
651,651,2.0,0.4639,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(21, 1), (46, 1), (63, 1), (76, 1), (88, 1), (429, 1), (471, 1), (835, 1), (996, 1), (1260, 1), (1271, 1), (1291, 1), (1292, 1), (1293, 1), (1294, 2), (1295, 1)]"
652,652,0.0,0.6536,"link, full, check, bike, bio, profile, video, race, build, detail","[(24, 1), (36, 2), (47, 1), (79, 1), (96, 1), (154, 1), (156, 1), (169, 1), (181, 1), (515, 1)]"
653,653,2.0,0.5397,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(20, 1), (36, 1), (79, 1), (96, 1), (127, 1), (128, 1), (156, 1), (157, 1), (180, 1), (181, 1), (199, 1), (205, 1), (515, 1), (551, 1), (1162, 1), (1290, 1), (1296, 1)]"
654,654,1.0,0.4732,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(197, 1), (1297, 1)]"
655,655,0.0,0.5655,"link, full, check, bike, bio, profile, video, race, build, detail","[(20, 1), (26, 1), (53, 1), (79, 1), (96, 1), (116, 1), (125, 1), (165, 1), (222, 1), (536, 1), (541, 1), (549, 1), (774, 1), (1059, 1), (1298, 1), (1299, 1)]"
656,656,2.0,0.6628,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(63, 1)]"
657,657,1.0,0.6764,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(46, 1), (61, 1), (73, 1), (159, 1), (187, 1), (344, 2), (370, 1), (520, 1), (571, 1), (582, 1), (618, 1), (623, 1), (1300, 1), (1301, 1)]"
658,658,2.0,0.5281,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(37, 1), (197, 1), (223, 1), (264, 1), (329, 1), (458, 1), (1302, 1)]"
659,659,0.0,0.9394,"link, full, check, bike, bio, profile, video, race, build, detail","[(79, 1), (89, 1), (96, 1), (117, 1), (141, 1), (548, 1), (549, 1), (733, 1), (1167, 1), (1303, 1), (1304, 1)]"
660,660,2.0,0.6128,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(2, 1), (7, 1), (128, 1), (660, 1), (739, 1), (796, 1), (823, 1), (824, 1), (1305, 1)]"
661,661,2.0,0.9003,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(127, 1), (128, 1), (159, 1), (205, 1), (588, 1), (1306, 1)]"
662,662,0.0,0.5098,"link, full, check, bike, bio, profile, video, race, build, detail","[(46, 1), (73, 1), (157, 1), (521, 1), (1307, 1)]"
663,663,0.0,0.7606,"link, full, check, bike, bio, profile, video, race, build, detail","[(1, 1), (2, 1), (99, 1), (100, 1), (219, 1), (233, 1), (571, 1), (598, 1), (1308, 1), (1309, 1), (1310, 1)]"
664,664,0.0,0.9031,"link, full, check, bike, bio, profile, video, race, build, detail","[(20, 1), (36, 1), (79, 1), (96, 1), (422, 1), (515, 1)]"
665,665,2.0,0.6663,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(128, 1)]"
666,666,2.0,0.8815,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(23, 1), (697, 1), (1311, 1), (1312, 1), (1313, 1)]"
667,667,0.0,0.7451,"link, full, check, bike, bio, profile, video, race, build, detail","[(11, 1), (20, 1), (79, 1), (96, 1), (128, 1), (515, 1)]"
668,668,1.0,0.8283,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(7, 1), (52, 1), (73, 1), (480, 1), (733, 1), (1314, 1), (1315, 1), (1316, 1), (1317, 1)]"
669,669,0.0,0.6777,"link, full, check, bike, bio, profile, video, race, build, detail","[(88, 4), (89, 1), (100, 1), (174, 1), (218, 1), (235, 1), (264, 1), (547, 1), (548, 1), (784, 1), (835, 1), (1318, 1)]"
670,670,2.0,0.541,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(100, 1), (330, 1), (1318, 1)]"
671,671,2.0,0.4453,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(352, 1), (884, 1)]"
672,672,0.0,0.4617,"link, full, check, bike, bio, profile, video, race, build, detail","[(884, 1), (1319, 1), (1320, 1)]"
673,673,0.0,0.8307,"link, full, check, bike, bio, profile, video, race, build, detail","[(1321, 1), (1322, 1), (1323, 1)]"
674,674,0.0,0.7336,"link, full, check, bike, bio, profile, video, race, build, detail","[(884, 1), (1324, 1)]"
675,675,1.0,0.5198,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(610, 1), (615, 1), (884, 1)]"
676,676,0.0,0.5352,"link, full, check, bike, bio, profile, video, race, build, detail","[(691, 1), (884, 1), (1321, 1)]"
677,677,0.0,0.7773,"link, full, check, bike, bio, profile, video, race, build, detail","[(247, 1), (255, 1)]"
678,678,2.0,0.5135,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(51, 1), (382, 1), (620, 1)]"
679,679,1.0,0.5521,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(98, 1), (494, 1), (610, 1)]"
680,680,1.0,0.4469,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(612, 1), (884, 1)]"
681,681,1.0,0.8259,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(820, 1), (1325, 1), (1326, 1)]"
682,682,2.0,0.8884,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(602, 1), (622, 1), (1327, 1), (1328, 1), (1329, 1)]"
683,683,1.0,0.6624,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(618, 1)]"
